更新时间,#genre#
宁夏卫视,http://221.222.162.206:8888/rtp/239.3.1.46:8124$组播源-cache:http://221.222.162.206:8888
宁夏卫视,http://123.113.187.204:8000/rtp/239.3.1.46:8124$组播源-cache:http://123.113.187.204:8000
宁夏卫视,http://123.113.237.160:8888/rtp/239.3.1.46:8124$组播源-cache:http://123.113.237.160:8888
宁夏卫视,http://221.222.162.206:8888/udp/239.3.1.46:8124$订阅源-cache:http://221.222.162.206:8888
青海卫视,http://59.173.183.242:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://59.173.183.242:9901
青海卫视,http://220.249.114.102:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://220.249.114.102:9901
青海卫视,http://mom.cloudns.be:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
青海卫视,http://183.94.146.109:2222/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://183.94.146.109:2222
青海卫视,http://221.222.162.206:8888/rtp/239.3.1.44:8184$组播源-cache:http://221.222.162.206:8888
青海卫视,http://123.113.187.204:8000/rtp/239.3.1.44:8184$组播源-cache:http://123.113.187.204:8000
青海卫视,http://123.113.237.160:8888/rtp/239.3.1.44:8184$组播源-cache:http://123.113.237.160:8888
青海卫视,http://115.171.216.209:4000/rtp/225.1.8.157:8184$组播源-cache:http://115.171.216.209:4000
青海卫视,http://114.243.98.12:8888/rtp/239.3.1.44:8184$组播源-cache:http://114.243.98.12:8888
青海卫视,http://221.219.79.161:4000/rtp/239.3.1.44:8184$组播源-cache:http://221.219.79.161:4000
山东卫视,http://59.173.183.242:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://59.173.183.242:9901
山东卫视,http://220.249.114.102:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://220.249.114.102:9901
山东卫视,http://59.173.243.210:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://59.173.243.210:9901
山东卫视,http://mom.cloudns.be:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
山东卫视,http://221.222.162.206:8888/rtp/239.3.1.209:8052$组播源-cache:http://221.222.162.206:8888
山东卫视,http://123.113.187.204:8000/rtp/239.3.1.209:8052$组播源-cache:http://123.113.187.204:8000
山东卫视,http://123.113.237.160:8888/rtp/239.3.1.209:8052$组播源-cache:http://123.113.237.160:8888
山东卫视,http://60.2.190.206:4000/rtp/239.253.92.207:8109$组播源-cache:http://60.2.190.206:4000
山东卫视,http://115.171.216.209:4000/rtp/225.1.8.138:8148$组播源-cache:http://115.171.216.209:4000
山东卫视,http://114.243.98.12:8888/rtp/239.3.1.209:8052$组播源-cache:http://114.243.98.12:8888
山西卫视,http://59.173.183.242:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://59.173.183.242:9901
山西卫视,http://220.249.114.102:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://220.249.114.102:9901
山西卫视,http://mom.cloudns.be:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
山西卫视,http://183.94.146.109:2222/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://183.94.146.109:2222
山西卫视,http://221.222.162.206:8888/rtp/239.3.1.42:8172$组播源-cache:http://221.222.162.206:8888
山西卫视,http://123.113.187.204:8000/rtp/239.3.1.42:8172$组播源-cache:http://123.113.187.204:8000
山西卫视,http://123.113.237.160:8888/rtp/239.3.1.42:8172$组播源-cache:http://123.113.237.160:8888
山西卫视,http://115.171.216.209:4000/rtp/225.1.8.155:8172$组播源-cache:http://115.171.216.209:4000
山西卫视,http://114.243.98.12:8888/rtp/239.3.1.42:8172$组播源-cache:http://114.243.98.12:8888
山西卫视,http://221.219.79.161:4000/rtp/239.3.1.42:8172$组播源-cache:http://221.219.79.161:4000
陕西卫视,http://59.173.183.242:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://59.173.183.242:9901
陕西卫视,http://220.249.114.102:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://220.249.114.102:9901
陕西卫视,http://mom.cloudns.be:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
陕西卫视,http://183.94.146.109:2222/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://183.94.146.109:2222
陕西卫视,http://221.222.162.206:8888/rtp/239.3.1.41:8140$组播源-cache:http://221.222.162.206:8888
陕西卫视,http://123.113.187.204:8000/rtp/239.3.1.41:8140$组播源-cache:http://123.113.187.204:8000
陕西卫视,http://123.113.237.160:8888/rtp/239.3.1.41:8140$组播源-cache:http://123.113.237.160:8888
陕西卫视,http://115.171.216.209:4000/rtp/225.1.8.154:8140$组播源-cache:http://115.171.216.209:4000
陕西卫视,http://114.243.98.12:8888/rtp/239.3.1.41:8140$组播源-cache:http://114.243.98.12:8888
陕西卫视,http://221.219.79.161:4000/rtp/239.3.1.41:8140$组播源-cache:http://221.219.79.161:4000
四川卫视,http://59.173.183.242:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://59.173.183.242:9901
四川卫视,http://220.249.114.102:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://220.249.114.102:9901
四川卫视,http://59.173.243.210:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://59.173.243.210:9901
四川卫视,http://mom.cloudns.be:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
四川卫视,http://221.222.162.206:8888/rtp/239.3.1.29:8288$组播源-cache:http://221.222.162.206:8888
四川卫视,http://123.113.187.204:8000/rtp/239.3.1.29:8288$组播源-cache:http://123.113.187.204:8000
四川卫视,http://123.113.237.160:8888/rtp/239.3.1.29:8288$组播源-cache:http://123.113.237.160:8888
四川卫视,http://60.2.190.206:4000/rtp/239.253.92.16:6043$组播源-cache:http://60.2.190.206:4000
四川卫视,http://115.171.216.209:4000/rtp/225.1.8.142:8288$组播源-cache:http://115.171.216.209:4000
四川卫视,http://114.243.98.12:8888/rtp/239.3.1.29:8288$组播源-cache:http://114.243.98.12:8888
深圳卫视,http://59.173.183.242:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://59.173.183.242:9901
深圳卫视,http://220.249.114.102:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://220.249.114.102:9901
深圳卫视,http://59.173.243.210:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://59.173.243.210:9901
深圳卫视,http://mom.cloudns.be:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
深圳卫视,http://221.222.162.206:8888/rtp/239.3.1.134:8020$组播源-cache:http://221.222.162.206:8888
深圳卫视,http://123.113.187.204:8000/rtp/239.3.1.134:8020$组播源-cache:http://123.113.187.204:8000
深圳卫视,http://123.113.237.160:8888/rtp/239.3.1.134:8020$组播源-cache:http://123.113.237.160:8888
深圳卫视,http://60.2.190.206:4000/rtp/239.253.92.86:8017$组播源-cache:http://60.2.190.206:4000
深圳卫视,http://115.171.216.209:4000/rtp/225.1.8.145:9244$组播源-cache:http://115.171.216.209:4000
深圳卫视,http://114.243.98.12:8888/rtp/239.3.1.134:8020$组播源-cache:http://114.243.98.12:8888
三沙卫视,http://220.249.114.102:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://220.249.114.102:9901
三沙卫视,http://221.222.162.206:8888/rtp/239.3.1.155:4120$组播源-cache:http://221.222.162.206:8888
三沙卫视,http://123.113.187.204:8000/rtp/239.3.1.155:4120$组播源-cache:http://123.113.187.204:8000
三沙卫视,http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/ott.mobaibox.com/PLTV/4/224/3221228626/index.m3u8$订阅源-cache:http://[2409:8087:2001:20:2800:0:df6e:eb21]:80-IPv6
三沙卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000078/index.m3u8?IASHttpSessionId=$订阅源-cache:http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410-IPv6
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?$订阅源-cache:http://[2409:8087:5e01:34::21]:6610-IPv6
三沙卫视,http://123.113.237.160:8888/rtp/239.3.1.155:4120$组播源-cache:http://123.113.237.160:8888
三沙卫视,http://221.222.162.206:8888/udp/239.3.1.155:4120$订阅源-cache:http://221.222.162.206:8888
三沙卫视,http://123.113.187.204:8000/udp/239.3.1.155:4120$订阅源-cache:http://123.113.187.204:8000
三沙卫视,http://123.113.237.160:8888/udp/239.3.1.155:4120$订阅源-cache:http://123.113.237.160:8888
天津卫视,http://59.173.183.242:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://59.173.183.242:9901
天津卫视,http://220.249.114.102:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://220.249.114.102:9901
天津卫视,http://59.173.243.210:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://59.173.243.210:9901
天津卫视,http://mom.cloudns.be:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
天津卫视,http://221.222.162.206:8888/rtp/239.3.1.141:1234$组播源-cache:http://221.222.162.206:8888
天津卫视,http://123.113.187.204:8000/rtp/239.3.1.141:1234$组播源-cache:http://123.113.187.204:8000
天津卫视,http://123.113.237.160:8888/rtp/239.3.1.141:1234$组播源-cache:http://123.113.237.160:8888
天津卫视,http://60.2.190.206:4000/rtp/239.253.92.91:8021$组播源-cache:http://60.2.190.206:4000
天津卫视,http://115.171.216.209:4000/rtp/225.1.8.136:8144$组播源-cache:http://115.171.216.209:4000
天津卫视,http://114.243.98.12:8888/rtp/239.3.1.141:1234$组播源-cache:http://114.243.98.12:8888
西藏卫视,http://220.249.114.102:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://220.249.114.102:9901
西藏卫视,http://mom.cloudns.be:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
西藏卫视,http://49.234.31.101:7004udp://@224.9.2.96:5000$北京酒店源|cache:http://49.234.31.101:7004
西藏卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227217/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源-cache:http://[2409:8087:3428:20:500::1009]:6610-IPv6
西藏卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221225698/index.m3u8$订阅源-cache:index.m3u8-IPv6
西藏卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225723/2/index.m3u8$订阅源-cache:http://[2409:8087:3869:8021:1001::e5]:6610-IPv6
西藏卫视,http://221.222.162.206:8888/rtp/239.3.1.47:8164$组播源-cache:http://221.222.162.206:8888
西藏卫视,http://123.113.187.204:8000/rtp/239.3.1.47:8164$组播源-cache:http://123.113.187.204:8000
西藏卫视,http://123.113.237.160:8888/rtp/239.3.1.47:8164$组播源-cache:http://123.113.237.160:8888
西藏卫视,http://221.222.162.206:8888/udp/239.3.1.47:8164$订阅源-cache:http://221.222.162.206:8888
新疆卫视,http://220.249.114.102:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://220.249.114.102:9901
新疆卫视,http://183.94.146.109:2222/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://183.94.146.109:2222
新疆卫视,http://coolcat.synology.me:4022/rtp/239.3.1.48:8160$组播源-cache:http://coolcat.synology.me:4022
新疆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225635/2.m3u8$订阅源-cache:ottrrs.hl.chinamobile.com-IPv6
新疆卫视,http://[2409:8087:1a0a:df::404e]:80/wh7f454c46tw3443810904_-1116868076/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8$订阅源-cache:http://[2409:8087:1a0a:df::404e]:80-IPv6
新疆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010116/1.m3u8$订阅源-cache:http://[2409:8087:5e00:24::1e]:6060-IPv6
新疆卫视,http://112.101.78.50:9901/tsfile/live/0110_1.m3u8$订阅源-cache:http://112.101.78.50:9901
新疆卫视,http://1.199.235.116:9901/tsfile/live/0110_1.m3u8$订阅源-cache:http://1.199.235.116:9901
新疆卫视,http://163.177.122.19:9901/tsfile/live/1065_1.m3u8$订阅源-cache:http://163.177.122.19:9901
云南卫视,http://59.173.183.242:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://59.173.183.242:9901
云南卫视,http://220.249.114.102:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://220.249.114.102:9901
云南卫视,http://mom.cloudns.be:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
云南卫视,http://183.94.146.109:2222/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://183.94.146.109:2222
云南卫视,http://221.222.162.206:8888/rtp/239.3.1.26:8108$组播源-cache:http://221.222.162.206:8888
云南卫视,http://123.113.187.204:8000/rtp/239.3.1.26:8108$组播源-cache:http://123.113.187.204:8000
云南卫视,http://123.113.237.160:8888/rtp/239.3.1.26:8108$组播源-cache:http://123.113.237.160:8888
云南卫视,http://115.171.216.209:4000/rtp/225.1.8.139:8108$组播源-cache:http://115.171.216.209:4000
云南卫视,http://114.243.98.12:8888/rtp/239.3.1.26:8108$组播源-cache:http://114.243.98.12:8888
云南卫视,http://221.219.79.161:4000/rtp/239.3.1.26:8108$组播源-cache:http://221.219.79.161:4000

☘️广东频道,#genre#
广东珠江,http://mom.cloudns.be:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
广东珠江,http://49.234.31.101:7004udp://@224.9.2.13:5000$北京酒店源|cache:http://49.234.31.101:7004
广东珠江,http://202.168.187.221:9999http://i2.ekesh.cn:4001/rtp/239.12.21.3:10001$广东酒店源|cache:http://202.168.187.221:9999
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/index.m3u8$订阅源-cache:http://[2409:8087:5e00:24::1e]:6060-IPv6
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/1.m3u8$订阅源-cache:http://[2409:8087:5e00:24::1e]:6060-IPv6
广东珠江,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000003000000033/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000033&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$订阅源-cache:http://[2409:8087:5e08:24::11]:6610-IPv6
广东珠江,http://14.112.86.101:4022/rtp/239.77.0.3:5146$组播源-cache:http://14.112.86.101:4022
广东珠江,http://14.112.86.101:4022/rtp/239.77.1.94:5146$组播源-cache:http://14.112.86.101:4022
广东珠江,http://113.111.16.104:8888/udp/239.77.0.1:5146$订阅源-cache:http://113.111.16.104:8888
广东珠江,http://121.33.239.242:9901/tsfile/live/1007_1.m3u8$订阅源-cache:http://121.33.239.242:9901
广东体育,http://49.234.31.101:7004udp://@224.9.2.16:5000$北京酒店源|cache:http://49.234.31.101:7004
广东体育,http://113.111.16.104:8888/udp/239.77.0.112:5146$订阅源-cache:http://113.111.16.104:8888
广东体育,http://163.177.122.19:9901/tsfile/live/1004_1.m3u8$订阅源-cache:http://163.177.122.19:9901
广东体育,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-cache:http://121.33.239.242:9901
广东新闻,http://mom.cloudns.be:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
广东新闻,http://49.234.31.101:7004udp://@224.9.2.14:5000$北京酒店源|cache:http://49.234.31.101:7004
广东新闻,http://113.111.16.104:8888/udp/239.77.0.173:5146$订阅源-cache:http://113.111.16.104:8888
广东新闻,http://163.177.122.19:9901/tsfile/live/1002_1.m3u8$订阅源-cache:http://163.177.122.19:9901
广东新闻,http://121.33.239.242:9901/tsfile/live/1008_1.m3u8$订阅源-cache:http://121.33.239.242:9901
广东卫视,http://59.173.183.242:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://59.173.183.242:9901
广东卫视,http://220.249.114.102:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://220.249.114.102:9901
广东卫视,http://59.173.243.210:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://59.173.243.210:9901
广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源|cache:http://61.136.172.236:9901
广东卫视,http://221.222.162.206:8888/rtp/239.3.1.142:8048$组播源-cache:http://221.222.162.206:8888
广东卫视,http://123.113.187.204:8000/rtp/239.3.1.142:8048$组播源-cache:http://123.113.187.204:8000
广东卫视,http://123.113.237.160:8888/rtp/239.3.1.142:8048$组播源-cache:http://123.113.237.160:8888
广东卫视,http://60.2.190.206:4000/rtp/239.253.92.206:8108$组播源-cache:http://60.2.190.206:4000
广东卫视,http://115.171.216.209:4000/rtp/225.1.8.151:8132$组播源-cache:http://115.171.216.209:4000
广东卫视,http://114.243.98.12:8888/rtp/239.3.1.142:8048$组播源-cache:http://114.243.98.12:8888
广东民生,http://mom.cloudns.be:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
广东民生,http://113.111.16.104:8888/udp/239.77.0.225:5146$订阅源-cache:http://113.111.16.104:8888
广东民生,http://121.33.239.242:9901/tsfile/live/1003_1.m3u8$订阅源-cache:http://121.33.239.242:9901
广东民生,http://14.112.86.101:4022/udp/239.77.0.225:5146$订阅源-cache:http://14.112.86.101:4022
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6181&tk=2aca1ad9a849$订阅源-cache:http://kkk.jjjj.jiduo.me
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4268&tk=2aca1ad9a849$订阅源-cache:http://kkk.jjjj.jiduo.me
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2828&tk=e503191f8e20$订阅源-cache:http://kkk.jjjj.jiduo.me
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000011619/1.m3u8$订阅源-cache:http://[2409:8087:5e00:24::1e]:6060-IPv6
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000011619/index.m3u8$订阅源-cache:http://[2409:8087:5e00:24::1e]:6060-IPv6
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010108/1.m3u8$订阅源-cache:http://[2409:8087:5e00:24::1e]:6060-IPv6
广州综合,http://113.111.16.104:8888/udp/239.253.43.71:5146$订阅源-cache:http://113.111.16.104:8888
广州综合,http://14.112.86.101:4022/udp/239.253.43.71:5146$订阅源-cache:http://14.112.86.101:4022
广州综合,http://r.jdshipin.com/iR6Gq$订阅源-cache:http://r.jdshipin.com
广州影视,http://113.111.16.104:8888/udp/239.253.43.73:5146$订阅源-cache:http://113.111.16.104:8888
广州影视,http://14.112.86.101:4022/udp/239.253.43.73:5146$订阅源-cache:http://14.112.86.101:4022
广州影视,http://r.jdshipin.com/TcKr2$订阅源-cache:http://r.jdshipin.com
广州竞赛,http://113.111.16.104:8888/udp/239.253.43.75:5146$订阅源-cache:http://113.111.16.104:8888
广州竞赛,http://14.112.86.101:4022/udp/239.253.43.75:5146$订阅源-cache:http://14.112.86.101:4022
广州竞赛,https://tencentplaywebsite.gztv.com/live/jingsai.m3u8?txSecret=cd5eb475078e689b230ada7df792e4de&txTime=193108637cb$订阅源-cache:https://tencentplaywebsite.gztv.com
江门综合,http://113.111.16.104:8888/udp/239.77.0.201:5146$订阅源-cache:http://113.111.16.104:8888
江门综合,http://14.112.86.101:4022/udp/239.77.0.201:5146$订阅源-cache:http://14.112.86.101:4022
江门综合,http://113.93.29.222:8088/udp/239.77.0.201:5146$订阅源-cache:http://113.93.29.222:8088
佛山综合,http://113.111.16.104:8888/udp/239.253.43.57:5146$订阅源-cache:http://113.111.16.104:8888
佛山综合,http://14.112.86.101:4022/udp/239.253.43.57:5146$订阅源-cache:http://14.112.86.101:4022
佛山综合,http://113.93.29.222:8088/udp/239.253.43.57:5146$订阅源-cache:http://113.93.29.222:8088
深圳卫视,http://59.173.183.242:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://59.173.183.242:9901
深圳卫视,http://220.249.114.102:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://220.249.114.102:9901
深圳卫视,http://59.173.243.210:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源-cache:http://59.173.243.210:9901
深圳卫视,http://mom.cloudns.be:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源-cache:http://mom.cloudns.be:9901
深圳卫视,http://221.222.162.206:8888/rtp/239.3.1.134:8020$组播源-cache:http://221.222.162.206:8888
深圳卫视,http://123.113.187.204:8000/rtp/239.3.1.134:8020$组播源-cache:http://123.113.187.204:8000
深圳卫视,http://123.113.237.160:8888/rtp/239.3.1.134:8020$组播源-cache:http://123.113.237.160:8888
深圳卫视,http://60.2.190.206:4000/rtp/239.253.92.86:8017$组播源-cache:http://60.2.190.206:4000
深圳卫视,http://115.171.216.209:4000/rtp/225.1.8.145:9244$组播源-cache:http://115.171.216.209:4000
深圳卫视,http://114.243.98.12:8888/rtp/239.3.1.134:8020$组播源-cache:http://114.243.98.12:8888
汕头综合,http://113.111.16.104:8888/udp/239.77.1.130:5146$订阅源-cache:http://113.111.16.104:8888
汕头综合,http://14.112.86.101:4022/udp/239.77.1.130:5146$订阅源-cache:http://14.112.86.101:4022
汕头综合,http://113.93.29.222:8088/udp/239.77.1.130:5146$订阅源-cache:http://113.93.29.222:8088
汕头经济,http://113.111.16.104:8888/udp/239.77.1.131:5146$订阅源-cache:http://113.111.16.104:8888
汕头经济,http://14.112.86.101:4022/udp/239.77.1.131:5146$订阅源-cache:http://14.112.86.101:4022
汕头经济,http://113.93.29.222:8088/udp/239.77.1.131:5146$订阅源-cache:http://113.93.29.222:8088
汕头文旅,http://113.111.16.104:8888/udp/239.77.1.132:5146$订阅源-cache:http://113.111.16.104:8888
汕头文旅,http://14.112.86.101:4022/udp/239.77.1.132:5146$订阅源-cache:http://14.112.86.101:4022
汕头文旅,http://113.93.29.222:8088/udp/239.77.1.132:5146$订阅源-cache:http://113.93.29.222:8088
茂名综合,http://113.111.16.104:8888/udp/239.77.0.206:5146$订阅源-cache:http://113.111.16.104:8888
茂名综合,http://14.112.86.101:4022/udp/239.77.0.206:5146$订阅源-cache:http://14.112.86.101:4022
茂名综合,http://113.93.29.222:8088/udp/239.77.0.206:5146$订阅源-cache:http://113.93.29.222:8088
茂名公共,http://113.111.16.104:8888/udp/239.77.0.207:5146$订阅源-cache:http://113.111.16.104:8888
茂名公共,http://14.112.86.101:4022/udp/239.77.0.207:5146$订阅源-cache:http://14.112.86.101:4022
茂名公共,http://113.93.29.222:8088/udp/239.77.0.207:5146$订阅源-cache:http://113.93.29.222:8088

☘️浙江频道,#genre#
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$订阅源-cache:https://ali-m-l.cztv.com
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$订阅源-cache:http://ali-m-l.cztv.com
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8$订阅源-cache:http://ali-m-l.cztv.com
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$订阅源-cache:https://ali-m-l.cztv.com
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$订阅源-cache:http://ali-m-l.cztv.com
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8$订阅源-cache:http://ali-m-l.cztv.com
浙江钱江台,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$订阅源-cache:https://ali-m-l.cztv.com
浙江钱江台,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$订阅源-cache:http://ali-m-l.cztv.com
浙江钱江台,http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8$订阅源-cache:http://ali-m-l.cztv.com
浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?$订阅源-cache:https://ali-m-l.cztv.com
浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$订阅源-cache:https://ali-m-l.cztv.com
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$订阅源-cache:http://ali-m-l.cztv.com
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$订阅源-cache:https://ali-m-l.cztv.com
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8$订阅源-cache:http://ali-m-l.cztv.com
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$订阅源-cache:http://ali-m-l.cztv.com
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?$订阅源-cache:https://ali-m-l.cztv.com
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8$订阅源-cache:https://ali-m-l.cztv.com
浙江教育,http://115.234.227.164:8808/udp/233.50.201.134:5140$订阅源-cache:http://115.234.227.164:8808
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8$订阅源-cache:https://ali-m-l.cztv.com
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?$订阅源-cache:https://ali-m-l.cztv.com
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel06/720p.m3u8$订阅源-cache:http://ali-m-l.cztv.com
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$订阅源-cache:https://ali-m-l.cztv.com
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8$订阅源-cache:https://ali-m-l.cztv.com
